SITE_ID;Ecoregions;YEAR;XFC_NAT_ALG_AQM;SumNat_PFC;InsectDensity;RegionalInsectTotalLBCD;RegionalInsectReplLBCD;RegionalInsectRichLBCD;Insect_RarefiedChaoRichness;ObservedInsectRichness;RiparianPresent;SDDEPTH_CM;CatchmentsArea;MeanAnnualTemperature;MeanPrecipitation;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
FW08RNM9001;SPL;2008;2.31590909;3.363636364;656;0.001247558;0.001649257;0.000545938;34;28;0;10.58319338;1752.237;10.26426;341.7635;0.03605677;0.05;1.12;0;0.26
FW08RNM9002;SPL;2008;1.647727273;4.090909091;418;0.001167769;0.001407166;0.000749631;62;37;0.136363636;63.94638221;1178.568;9.729273;356.2461;0.05360743;0.06;1.23;0;0.32
FW08RNM9004;SPL;2008;0.59090909;5.181818182;642;0.001239742;0.001556935;0.000685722;60;36;0.454545455;29.24819601;278.8632;10.43925;352.467;0;0.14;1.02;0.001290956;0.21
FW08RNM9030;XER;2008;0.686363636;4.090909091;389;0.001342872;0.001759105;0.000615867;29;25;0.681818182;13.4336341;697.9194;5.049893;600.2092;0;0.22;0.85;0.004513415;5.34
FW08RNM9049;WMT;2008;0.911363636;3.636363635;326;0.001307078;0.001756677;0.000521794;52;28;0.727272727;21.72509657;25.8984;11.74246;449.1064;0;0.03;0.26;0;3.19
FW08RNM9060;XER;2008;0.318181819;2.272727273;393;0.001284186;0.001688772;0.000577522;42;34;0.136363636;39.86932569;13156.25;3.792486;484.6432;5.06347;0.48;0.98;0.03518935;2.81
FW08RNM9081;SPL;2008;0.277272727;4.090909091;716;0.001146443;0.001389091;0.000722628;41;36;0.454545455;24.03528341;20671.18;9.914661;381.5886;0.2312872;0.11;0.9;0.005015679;0.95
FW08RNY9004;NAP;2008;0.590909091;4.818181818;329;0.001236137;0.001626112;0.000554994;46;28;0.904761905;98.36542876;7093.593;5.628276;1238.318;0.03950889;0.4;0.74;0.03508095;7.03
FW08RNY9005;NAP;2008;1.0625;4;56;0.001493095;0.001437098;0.001590901;17;15;1;174.9752169;1632.467;5.732063;1204.638;0.09857475;0.18;0.59;0.01256993;3.23
FW08RNY9007;NAP;2008;0.331818182;1.727272727;434;0.00116944;0.001491863;0.000606287;33;27;0.909090909;203.6714526;1851.893;5.480185;1293.179;0.006560854;0.13;0.39;0.01054597;2.31
FW08ROH9019;TPL;2008;0.159090909;2.090909092;445;0.00116564;0.001232648;0.001048603;48;42;0.909090909;38.39061728;1425.702;11.07695;887.7616;69.031;2.57;1.5;0.5156198;62.03
FW08RWI9225;TPL;2008;0.313181818;2.763636363;119;0.001199711;0.001546273;0.000594397;37;27;0.954545455;16.21753634;420.8886;8.173422;947.9747;25.87533;4.78;2.53;0.5722179;106.77
FW08RWI9226;TPL;2008;0.077272728;1.181818182;172;0.001229271;0.000997479;0.00190879;16;14;0.954545455;44.16179047;2017.031;8.116731;960.235;65.27025;2.27;1.65;0.3045318;35.2
FW08SD004;NPL;2008;0.063636364;0.909090909;16;0.001329143;0.000363654;0.003290159;11;8;0;24.71743138;9789.332;8.854826;562.1931;4.482407;0.37;0.76;0.01864479;2.34
FW08SD005;NPL;2008;0.397727273;2.818181818;356;0.00119244;0.001455067;0.000733728;27;24;0.227272727;14.28948543;1539.094;8.672847;597.5415;50.37275;0.39;1.03;0.02216238;2.19
FW08SD009;NPL;2008;0.740909091;2.727272727;109;0.001239428;0.001494371;0.000794134;43;23;0.954545455;15.33761469;983.3841;8.852181;570.3915;14.92849;0.37;0.91;0.001830414;0.61
FW08SD010;NPL;2008;0.15;3;149;0.001279156;0.000725102;0.002521547;29;11;0;30.65246981;104.7276;6.868518;490.0972;15.64573;0.27;0.6;0.002578117;0.37
FW08SD012;NPL;2008;0.331818182;3.363636363;10;0.00156212;0.00016626;0.004580964;6;4;0.954545455;12.72355646;5728.261;8.828777;568.5073;5.306882;0.43;0.79;0.02740098;2.87
FW08SD016;NPL;2008;0.338636364;1;221;0.00109723;0.001560053;0.000563511;61;31;0;14.25134762;9169.99;6.695043;424.7426;17.92103;0.25;0.66;0.01162051;0.7
FW08SD019;NPL;2008;1.549545455;5;114;0.001408376;0.000930146;0.002243667;16;12;1;6.179339967;331.5879;8.787728;566.7686;4.54142;0.53;1.03;0.005971267;2.68
FW08SD020;NPL;2008;0.077272728;1.181818183;316;0.001347025;0.00020781;0.003611476;10;7;0;6.966718581;58.4145;8.630795;621.7161;31.14244;0.57;0.8;0.006162853;0.42
FW08SD021;WMT;2008;1.847727273;4.181818182;427;0.001388573;0.001670498;0.000896153;27;21;0.666666667;6.99309023;12.3381;4.98;769.8412;0;0.45;1.66;0.007294478;1.51
FW08SD022;NPL;2008;0.756818182;2.363636363;351;0.001316891;0.001490261;0.001014078;60;20;0;27.19203068;70.2072;7.22213;531.5549;28.89319;0.17;0.65;0.006409599;0.58
FW08SD023;NPL;2008;0.081818182;1.272727273;93;0.001160198;0.001377256;0.00105574;22;20;0.363636364;16.92525457;13698.69;6.808071;461.2894;15.8094;0.22;0.57;0.008357005;0.6
FW08SD025;NPL;2008;0.445454546;4.272727273;642;0.001158822;0.001452345;0.000646144;52;34;0.590909091;17.64044939;621.8946;7.67208;565.2989;0.8431332;0.53;1.04;0.04413931;3.68
FW08SD027;NPL;2008;0.481818182;1.363636364;552;0.001072307;0.000998691;0.001475551;76;48;0;13.21800119;8610.526;6.669084;415.7223;18.06208;0.25;0.67;0.01134077;0.61
FW08SD029;TPL;2008;1.261363636;3.090909091;447;0.001260281;0.001643211;0.000591443;71;26;0.090909091;12.41862401;4580.316;6.575377;683.9081;49.80276;0.31;0.93;0.02181072;1.22
FW08SD039;NPL;2008;0.511363637;4.090909091;635;0.001158671;0.001431137;0.000682774;40;35;0.590909091;23.6411474;673.4115;6.563905;547.3111;40.44799;0.28;0.9;0.01403302;2.24
FW08SD041;NPL;2008;1.775;4;714;0.001123153;0.0013601;0.000709295;36;25;0.272727273;88.12273351;383.7951;6.328239;620.8633;0.004924503;1;1.16;0.07316404;23.63
FW08SD043;NPL;2008;0.2;3.636363636;165;0.001064591;0.001404944;0.000744783;49;24;0;20.42550149;3828.323;6.744808;384.0209;6.146566;0.16;0.39;0.003361785;0.19
FW08SD046;NPL;2008;0.522727273;2.090909091;291;0.001021503;0.001426081;0.000589517;48;31;0.045454545;12.97541965;25590.07;7.903865;405.9769;0.6072118;0.18;0.93;0.009956598;0.8
FW08SD049;TPL;2008;1.059090909;5.636363636;590;0.001050412;0.001288332;0.000634854;37;32;0.772727273;20.48749311;528.1767;6.174514;748.478;49.93908;0.55;1.19;0.02368526;2.57
FW08SD052;NPL;2008;0.215909092;1.909090909;284;0.001115202;0.001269649;0.000845439;43;23;0.818181818;47.61447339;1017.35;NA;553.2072;0.4534722;0.12;13.35;0.002919349;2369.28
FW08SD054;NPL;2008;0.363636365;2.818181819;66;0.001318001;0.001343596;0.001273296;67;18;0.095238095;11.72668544;1107.123;8.890159;574.1488;13.5615;0.36;0.89;0.001625835;0.57
FW08SD057;NPL;2008;0.29;3.4;475;0.001244808;0.001630557;0.000571047;33;27;0.818181818;28.1004044;908.5743;7.487627;590.553;18.98414;0.19;0.49;0.01139147;0.48
FW08SD058;NPL;2008;0.222727272;2.272727272;177;0.001199107;0.000543781;0.002618383;19;11;0.047619048;18.51419057;514.5624;8.826461;565.2121;3.098458;0.44;0.94;0.009969636;2.39
FW08SD061;NPL;2008;0.677272727;3.090909091;188;0.00135937;0.001861023;0.000483165;48;29;0;16.47695157;1198.575;8.703581;577.428;39.54106;0.66;1.04;0.04257556;0.48
FW08SD071;NPL;2008;0.1;1.272727273;105;0.00124667;0.000789942;0.00231907;28;12;0;28.57941876;86.3784;7.132039;547.2052;5.572226;0.07;0.15;0;0.25
FW08TN002;SAP;2008;0.493181818;2.727272727;144;0.001256756;0.001591581;0.00067194;44;36;1;18.97418768;1.9422;13.08494;1700.247;0;13.87;3.38;4.865616;3.99
FW08TN004;SAP;2008;0.661363637;3.818181819;305;0.001074378;0.001520306;0.000570169;39;29;0.090909091;7.225508965;5.8563;13.56674;1346.938;0;13.34;3.7;3.457815;63.65
FW08TN005;SAP;2008;0.343181818;2.000000002;427;0.001216945;0.001563527;0.000611594;54;34;1;24.08044389;52.056;14.41042;1401.802;0.04149378;0.5;1.76;0.04149378;14.34
FW08TN006;SAP;2008;0.979545456;4.818181818;340;0.001375497;0.001736181;0.000745514;43;39;1;7.44504445;1.0449;10.79233;1590.6;0;0;1.68;0;7.26
FW08TN007;SAP;2008;0.825;6.727272727;347;0.001176174;0.00089215;0.00167226;69;51;1;28.68819488;348.0552;12.97033;1994.579;0.7506568;0.41;1.22;0.06412776;7.61
FW08TN010;SAP;2008;0.897727274;3.363636364;288;0.001274955;0.001519043;0.000848622;30;22;1;70.79453483;16178.51;13.09612;1593.855;0.9757052;1.57;1.59;0.2435786;23.41
FW08TN011;SAP;2008;0.805;3.5;281;0.001286111;0.001278868;0.001298762;22;18;0.7;94.7994759;11757.26;12.30848;1534.521;0.80421;1.98;2.48;0.3151958;57.32
FW08TN013;SAP;2008;0.490909091;1.727272728;300;0.001174871;0.001317165;0.000926336;54;40;1;24.14659564;4379.246;14.52958;1494.999;5.080368;2.21;1.99;0.3995825;48.49
FW08TN014;SAP;2008;0.629545456;4.727272727;63;0.00142284;0.001908959;0.000573769;31;25;1;12.67777435;1.0089;13.66895;1656.978;0;0.39;2.77;0;8.85
FW08TN015;SAP;2008;0.981818182;3.545454546;142;0.001220982;0.001594102;0.000569279;64;32;0.954545455;46.68633352;4395.026;12.3502;1407.58;0.7668283;1.51;2.06;0.2094459;38.41
FW08TN017;CPL;2008;0.368181819;1.000000001;20;0.001412316;0.000659657;0.002726935;30;10;0.818181818;349.4684571;2300946;9.087649;853.7385;28.8734;1.51;1.45;0.2793386;28.85
FW08TN018;SAP;2008;0.416363638;2.000000001;364;0.001314838;0.001069908;0.001742641;18;15;1;127.0076749;32495.89;13.58888;1589.211;1.554391;2.11;1.73;0.3670941;39.76
FW08TN019;SAP;2008;0.022727274;0.454545455;210;0.001312526;0.001783642;0.000764321;38;22;0.863636364;3.337497399;1.2906;14.29773;1534.425;0;0.89;4.35;0.13947;52.53
FW08TN024;SAP;2008;0.370454545;2.363636366;354;0.001123184;0.00094313;0.001437671;101;47;0.95;48.45523716;1222.946;14.79455;1523.92;5.087248;0.91;1.68;0.1291553;21.08
FW08TN025;SAP;2008;0.852272728;3.090909091;265;0.001184791;0.001335224;0.000922038;77;40;1;38.92183309;1909.227;14.58468;1645.283;2.710993;0.65;1.39;0.05010929;12.7
FW08TN027;SAP;2008;1.434090909;4.272727273;156;0.001137465;0.001307646;0.000840221;28;23;0.952380952;228.4833394;13210.66;12.44384;1552.588;0.741097;2.09;2.53;0.3423576;58.24
FW08TN029;SAP;2008;0.486363636;2.090909091;299;0.001208889;0.001271188;0.001100076;72;43;1;66.58760388;5348.951;14.51393;1496.636;4.430736;1.92;1.9;0.3385337;42.54
FW08TN030;SAP;2008;0.275;2.727272728;326;0.001216097;0.001559226;0.000616777;34;26;1;9.712404856;37.3779;14.58286;1470.665;0.2335605;1.13;2.09;0.00963136;16.97
FW08TN031;SAP;2008;0.472727272;2.454545454;278;0.001218577;0.001399541;0.0009025;57;40;1;34.60890357;474.1461;13.78919;1278.789;0.4443567;1.47;1.93;0.1025001;30.34
FW08TN035;SAP;2008;0.677272727;3.727272726;245;0.001363077;0.001539206;0.001055446;71;44;0.80952381;5.05272884;1.9854;13.56379;1521.018;0;1.28;2.58;0;103.36
FW08TN049;CPL;2008;0.235;0.5;9;0.000757077;0.000723608;0.005578209;2;2;0.454545455;249.7260846;2301188;9.0883;853.8179;28.87555;1.5;1.45;0.279317;28.85
FW08TN081;CPL;2008;0.420454546;2.363636363;256;0.001254288;0.00156004;0.00072025;26;24;0.727272727;228.308105;2298771;9.082434;853.1602;28.82737;1.51;1.45;0.2793512;28.86
FW08TN085;CPL;2008;0.247727273;0.454545455;28;0.001448403;2.72E-05;0.003930686;8;6;0;110.6332468;2321039;9.141392;859.4757;28.95388;1.5;1.45;0.2787701;28.82
FW08TN097;CPL;2008;0.168181819;0.363636364;11;0.000814866;0.000120423;0.003872738;8;6;0;286.5055512;2313563;9.120102;857.0987;28.97056;1.5;1.45;0.2791398;28.84
FW08TN177;CPL;2008;0.78409091;1.818181818;52;0.001474451;9.36E-05;0.00388621;6;6;0.909090909;100.756807;2313384;9.119592;857.0464;28.96991;1.5;1.45;0.2791605;28.84
FW08TN261;CPL;2008;0.547727273;1;521;0.001395243;0.000620611;0.00274824;11;10;0.090909091;198.6782761;2325192;9.15376;860.8565;28.93842;1.51;1.45;0.2800687;29.03
FW08TN285;CPL;2008;0.261363636;0.363636364;411;0.001384783;0.000269547;0.003332689;12;8;0.090909091;228.9965222;2325837;9.155751;861.0911;28.93231;1.52;1.45;0.2832447;29.19
FW08TX001;CPL;2008;0.327272729;4;318;0.001367833;0.001782445;0.000643658;31;24;1;21.64882949;10.8549;19.48552;1197.856;0;0.27;0.9;0;7.47
FW08TX002;SPL;2008;0.647727274;5.090909091;35;0.0009736;0.001421784;0.000805373;17;11;0.954545455;54.03683742;36.4086;18.53151;1157.617;2.69689;36.36;7.26;17.19978;746.68
FW08TX003;SPL;2008;0.563409091;5.818181817;561;0.001179092;0.001255317;0.001045955;51;42;0.952380952;18.86994029;39.2958;18.00886;920.1109;1.06729;0.59;2.03;0.05954835;6.11
FW08TX004;SPL;2008;0.65818182;5.536363636;419;0.00120312;0.001431091;0.000804937;44;38;1;24.22082542;116.3682;18.05538;1036.822;0.1570017;0.86;2.15;0.02938947;10.18
FW08TX005;CPL;2008;0.529545455;4.318181818;570;0.001250472;0.001384656;0.001016103;54;42;0.75;25.03099291;628.7148;21.46958;767.5799;1.271737;0.63;1.54;0.04623718;5.09
FW08TX010;SPL;2008;0.354090909;4.309090909;593;0.001315306;0.001771221;0.00051899;36;32;0.636363636;12.8497573;51.4233;18.80625;943.5817;0;0.7;1.46;0.001750179;10.46
FW08TX011;CPL;2008;0.563636365;3.909090909;148;0.001314838;0.001640818;0.000745471;29;23;0.904761905;37.9383804;64.08;17.71506;1804.022;0;0.65;1.23;0.02106742;5.01
FW08TX013;CPL;2008;1.254545456;5.90909091;102;0.001360236;0.001433;0.001233143;27;18;1;16.37556692;40.4262;19.77696;1131.281;0;3.84;1.83;0.8482123;11.55
FW08TX014;SPL;2008;0.290909092;3.545454545;514;0.001205746;0.001265694;0.001101039;46;43;0.954545455;56.1646785;416.0367;18.2038;1011.877;9.905616;0.32;0.86;0.009518391;1.53
FW08TX017;SPL;2008;0.329545456;4.545454545;615;0.00122028;0.001564872;0.000618404;38;34;1;60.94347107;306.1233;18.8586;1067.904;13.43047;0.24;0.95;0.001763995;4.88
FW08TX019;CPL;2008;0.545454545;4.636363636;50;0.001376914;0.001657675;0.000886529;39;21;1;30.60939316;119.7351;19.38687;1401.834;0;0.63;1.75;0.05938108;10.74
FW08TX025;CPL;2008;0.654545455;3.636363636;337;0.00126561;0.000966519;0.001788011;21;15;0.363636364;9.701082934;8.8821;20.75858;1284.177;0;42.95;10.62;15.76654;1175.75
FW08TX028;SPL;2008;0.702272726;3.636363635;587;0.001178676;0.001248999;0.001055847;62;42;1;47.18120667;1288.477;17.64076;1029.974;4.578732;1.57;1.63;0.2967224;17.3
FW08TX031;SPL;2008;0.740227273;4.381818181;358;0.001218475;0.001488761;0.000746385;73;37;1;32.33564347;171.1791;19.39352;1047.5;2.748174;0.88;1.42;0.2371201;15.39
FW08TX032;SPL;2008;0.559090911;4.909090909;491;0.001231022;0.001509752;0.000744182;49;37;0.909090909;21.87765799;54.6705;17.37611;1170.34;1.47008;0.39;1.13;0.01810849;2.96
FW08TX035;SPL;2008;0.352272728;2.818181819;718;0.001237842;0.001526395;0.000733846;57;37;0.954545455;17.91614063;1739.355;20.8188;970.9702;1.014065;0.38;1.23;0.05903912;4.56
FW08TX042;SPL;2008;0.340909091;1.818181818;104;0.001275842;0.001341818;0.001160607;27;19;1;81.04452591;41026.32;21.19972;504.0632;5.180018;0.52;1.4;0.07034581;4.4
FW08TX043;SPL;2008;0.615909091;3;319;0.001254648;0.001432014;0.000944855;65;41;1;59.00415732;3437.045;19.61162;703.6462;5.877575;5.39;2.79;1.510734;163.64
FW08TX045;CPL;2008;0.359090908;3.545454546;280;0.001238107;0.00133773;0.001064104;31;20;0.636363636;38.72203324;27.4482;18.37753;1489.906;0;24.69;5.04;9.74818;250.14
FW08TX047;SPL;2008;0.354545455;3.090909091;20;0.001590735;0.000359611;0.004997272;3;3;1;11.7917823;7.8714;19.0668;1065.662;2.584038;0.6;1;0;4.95
FW08TX053;CPL;2008;0.345454546;2.090909091;111;0.001287415;0.00168409;0.000594568;34;26;0.818181818;47.59076814;2583.801;18.60158;1361.99;0.007732794;3.29;1.91;0.6045512;48.13
FW08TX055;SPL;2008;0.136363638;1.636363637;777;0.001254308;0.001350501;0.001086294;68;43;0.727272727;18.33124814;31583.32;16.99107;417.462;25.41768;0.72;1.58;0.117532;11.64
FW08TX057;CPL;2008;0.169090909;1.854545455;66;0.001181415;0.001096436;0.001604506;36;16;0.666666667;126.7097721;20065.14;18.28511;1549.865;0.9689968;2.13;1.7;0.4053312;25.48
FW08TX088;SPL;2008;1.252272727;5.545454546;298;0.001362086;0.001801512;0.000594571;26;25;0.227272727;7.656568586;52.2333;18.88046;869.7676;0;0.08;1.32;0.003446078;2.03
FW08UT001;XER;2008;0.800000001;2.818181818;186;0.001430059;0.001692634;0.001246101;38;17;0;8.176950853;1121.21;10.54141;513.8192;1.242345;0.15;0.38;0.05610902;2.68
FW08UT003;XER;2008;1.015909091;4.454545455;834;0.001364807;0.001619616;0.000919748;50;42;0.409090909;7.666667981;19.8207;8.42629;362.2969;0.08627344;0.16;0.63;0;3.08
FW08UT005;XER;2008;0.252272727;2.999999999;958;0.000830969;0.001734094;0.00056842;55;34;0.454545455;5.311280163;197.0019;6.127287;279.0896;0;0.15;0.79;0;0.19
FW08UT007;WMT;2008;0.366666667;4.25;286;0.001258553;0.00036476;0.003094344;15;9;0;24.86041933;6129.036;5.928525;341.9813;1.021683;0.41;1.09;0.02933903;0.79
FW08UT008;WMT;2008;2.086363635;6.454545454;1378;0.001613789;0.00180059;0.000642289;38;37;1;9.55077341;65.4228;-0.2518342;853.4842;0;0;0;0;0.02
FW08UT009;XER;2008;0.945454546;5.909090909;538;0.001217408;0.001579647;0.00058471;44;33;1;16.42372922;346.338;8.75952;392.0402;0.2310171;0.35;0.98;0.01091419;1.86
FW08UT010;XER;2008;0.491666667;4.083333333;864;0.001442416;0.001970131;0.000520693;29;26;0.583333333;12.84482366;523.0719;3.727818;629.0381;0.1219909;0.15;0.92;0.02907822;2.09
FW08UT011;XER;2008;0.447727273;3;880;0.001351537;0.001366158;0.001326;65;48;0.272727273;6.530657353;18.3933;5.535199;503.6509;0;0;0.55;0;0.05
FW08UT012;WMT;2008;0.452272727;4.090909091;449;0.001322756;0.001771087;0.000539685;32;27;0.590909091;9.091090114;47.754;4.72628;436.5484;0;0.1;0.48;0;0.6
FW08UT013;WMT;2008;0.772727272;5.18181818;406;0.001421807;0.001655441;0.001013735;49;44;0.80952381;8.74672818;4.2813;3.262496;1019.522;0;0;0.04;0;1.67
FW08UT021;WMT;2008;1.009090909;3.636363636;264;0.001189215;0.001547847;0.00083748;31;22;0;29.57314336;479.1429;5.519238;336.7963;0.03474955;0.18;1.56;0.001127012;0.48
FW08UT022;XER;2008;0.477272728;2;373;0.001276576;0.001562576;0.00077704;27;23;0.772727273;70.05589399;46612.15;4.756929;520.4911;2.31053;0.66;0.87;0.09020244;8.65
FW08UT026;XER;2008;0.220454545;2.363636364;326;0.001219474;0.001457166;0.000804315;24;23;0.363636364;11.38832913;4220.239;7.192214;359.4952;1.143916;0.53;1.33;0.05433816;5.07
FW08UT028;WMT;2008;1.609090908;6.727272727;439;0.001346104;0.001738948;0.00065995;86;47;1;39.98639162;672.1461;5.280428;734.9156;0.02731549;0.05;1.44;0.0001339;0.06
FW08UT032;WMT;2008;1.71590909;6;702;0.001614193;0.001956604;0.000480817;36;33;1;9.752575417;43.569;-0.2375845;900.0055;0;0;0;0;0.02
FW08UT041;XER;2008;0.815;3.8;134;0.00137817;0.001715982;0.000788137;26;22;0;9.010229876;39.0609;17.28266;127.8235;0.1129006;2.64;1.32;0.3133568;84.82
FW08UT051;XER;2008;0.018181819;0.363636364;72;0.001169634;0.000969171;0.001794432;27;15;0.181818182;6.381127477;4903.736;7.663925;267.8554;0.9365165;0.29;0.72;0.006827447;0.48
FW08UT053;WMT;2008;0.445454545;4.545454546;395;0.001289995;0.001731418;0.00051899;31;29;0;30.06309749;3069.751;5.642304;342.9672;0.6504859;0.29;1.03;0.00457366;0.54
FW08UT054;XER;2008;0.322727274;2.000000001;334;0.001303476;0.001734877;0.000549977;39;33;0.863636364;146.8641577;62197.31;5.56668;483.893;1.889216;0.59;0.84;0.069426;6.74
FW08UT059;XER;2008;0.722727273;4;555;0.001304303;0.001631014;0.000733658;59;38;0.363636364;9.036005532;48.5667;6.466168;428.681;0;0.14;0.83;0.009265608;0.05
FW08UT067;XER;2008;0.890909091;3.909090909;845;0.001390346;0.001914668;0.000474549;38;30;0.857142857;12.7002903;10.3374;9.913548;206.979;0;0.06;0.72;0;0.15
FW08UT080;XER;2008;0.588636363;4.818181818;597;0.001420575;0.001920583;0.000547244;107;35;0.863636364;23.56702027;166.1688;4.498266;765.8367;0;0.05;1.2;0.001083236;0.6
FW08UT099;WMT;2008;0.552272728;3.818181818;436;0.001410244;0.001910859;0.000535853;68;26;0;14.15072331;23.463;3.759265;708.7498;0;0.05;0.6;0.007671653;0.86
FW08VA001;SAP;2008;0.4175;3;324;0.001489492;0.001630566;0.001243088;71;48;0.85;2.437119729;0.6516;10.11553;1338.495;0;0.24;1.84;0;7.02
FW08VA005;SAP;2008;0.811363636;3.909090908;346;0.001332009;0.000979717;0.001947332;77;57;1;7.688557406;5.3676;10.5309;1329.467;0;0.15;1.14;0.01676727;5.3
FW08VA006;SAP;2008;0.3825;3;319;0.001291342;0.001683248;0.000606827;44;35;0.409090909;5.146185138;18.9216;12.24277;1350.339;0;0.62;2.35;0;16.95
FW08VA007;SAP;2008;0.597727274;3.818181819;412;0.001197962;0.000812704;0.001870865;106;54;0.909090909;26.36472046;512.5527;12.24527;1443.9;0.2136951;0.58;2.08;0.03020177;9.5
FW08VA008;SAP;2008;0.481818183;2.818181819;163;0.001285101;0.001416489;0.001055614;76;43;1;18.8395367;0.7326;13.46141;1266.114;0;0.25;1.51;0;11.31
FW08VA010;SAP;2008;0.429545455;4.727272728;232;0.001185972;0.001113326;0.001312856;78;46;0.954545455;23.28528386;132.5205;13.41452;1285.533;2.133179;0.85;2.79;0.008149683;40.02
FW08VA014;SAP;2008;0.445454544;5.909090909;354;0.00109937;0.000825115;0.001578391;61;49;1;42.8024591;1222.68;11.40583;1330.78;0.08722644;2.45;2.94;0.3688538;34
FW08VA018;SAP;2008;0.502272728;4.454545454;355;0.001200033;0.00118272;0.001230272;59;45;1;26.72374762;808.2162;11.17665;1245.098;0.2187039;0.55;1.85;0.0298435;10.01
FW08VA022;SAP;2008;0.68181818;6.090909089;432;0.001137486;0.001182368;0.001059094;49;42;0.863636364;45.34670035;1057.499;10.77295;1065.297;9.373965;3.17;2.5;0.8329369;71.47
FW08VA026;SAP;2008;0.625;5.5;180;0.001178502;0.001426877;0.000744683;27;24;1;527.5729064;7940.787;11.2349;1256.453;0.3566888;0.84;1.88;0.08910703;11.73
FW08VA030;SAP;2008;0.475;4.909090909;273;0.001121219;0.001291633;0.000823567;102;38;0.272727273;69.83754598;127.7154;10.85498;1269.552;0.4615732;1.04;2.37;0.08808648;7.36
FW08VA034;SAP;2008;0.429545454;5;399;0.001182654;0.000831298;0.001796342;107;53;0.954545455;19.67078539;407.2095;9.414838;1154.305;0;0.35;1.57;0.02320673;2.67
FW08VA037;SAP;2008;0.4;5.818181818;342;0.001179754;0.00115005;0.001231637;50;45;1;113.9600125;467.3853;11.0628;1238.212;0.3679833;0.56;1.9;0.04005261;7.77
FW08VA042;SAP;2008;0.340909092;2.454545455;320;0.001348124;0.001737315;0.000668351;45;37;1;45.22775026;3.4767;13.26732;1316.246;2.148589;1.72;2.54;0.07765985;19.16
FW08VT001;NAP;2008;0.168181819;1.90909091;333;0.001270695;0.001125773;0.00152382;61;50;0.636363636;28.89382165;430.6185;5.425799;1135.331;0.1139059;0.84;1.52;0.04054633;14.39
FW08VT002;NAP;2008;0.313636364;3;297;0.001199944;0.00094868;0.001638809;74;51;0.818181818;22.51705302;93.0474;6.142903;1137.616;0.3956048;0.73;1.21;0.04062446;13.15
FW08VT003;NAP;2008;0.284090909;2.90909091;376;0.001297578;0.001523305;0.000903317;57;41;0.863636364;24.69347233;120.2031;5.074507;1310.194;0.1669674;0.47;1.01;0.003743664;7.55
FW08VT004;NAP;2008;0.677272727;6.09090909;357;0.001293427;0.001175859;0.001498776;64;50;0.863636364;38.40748559;88.8678;4.652087;1233.339;0.003038221;0.87;1.12;0.05266249;8.84
