Ecoregions;YEAR;HabitatComplexity;FishTotalDensity;LocalFishTotalLCBD;LocalFishReplLCBD;LocalFishRichLCBD;RegionalFishTotalLBCD;RegionalFishReplLBCD;RegionalFishRichLBCD;Fish_RarefiedChaoRichness;ObservedFishRichness;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
XER;2008;Poor;102;0.011089999;0.012387789;0.008739726;0.001649115;0.001320378;0.002013886;3;3;38.30825993;1.887223736;1.568073789;0.365529747;33.18404632
XER;2008;Poor;6;0.011037243;0.01410491;0.005481759;0.001602061;0.001162292;0.002090034;4;3;0.04149378;0.4952801;1.762253;0.03284924;14.33514
XER;2008;Poor;50;0.011109428;0.013075192;0.007549468;0.001637516;0.001619849;0.001657119;4;4;0.7506568;0.4104435;1.22082;0.06180054;7.613443
NAP;2008;Good;272;0.010877847;0.013921771;0.005365362;0.001589919;0.001131502;0.002098584;3;3;18.33632058;0.517820223;1.040763379;0.061840403;9.224757658
NAP;2008;Poor;123;0.010814569;0.013103529;0.006669306;0.001593261;-0.000228066;0.003614227;1;1;26.69005647;0.423461794;0.819307885;0.027616738;3.007331526
NAP;2008;Good;124;0.011999131;0.012380489;0.011308499;0.001482475;0.001795648;0.001134975;8;7;0.683530817;0.248327069;0.780509099;0.016644036;0.667721971
NAP;2008;Good;106;0.010365995;0.012946661;0.00569246;0.001424887;0.001038176;0.001853986;4;4;89.06680892;0.688512643;1.010380594;0.003498155;2.137625284
NAP;2009;Good;51;0.011649019;0.016861412;0.004107403;0.000892054;0.000849653;0.000943365;4;4;67.65519257;6.835757807;3.831474989;1.108438069;123.4397018
NAP;2009;Good;161;0.011730925;0.015363368;0.00647528;0.000853047;0.000755563;0.000971013;4;4;81.39658361;2.228876398;1.759208318;0.058587671;6.205640174
NAP;2008;Good;199;0.010918294;0.011968644;0.00901613;0.001500212;0.002063377;0.000875317;14;11;54.35382378;0.827246905;1.045917124;0.00407725;10.51557057
NAP;2008;Poor;92;0.012274467;0.016434372;0.004740961;0.001546388;0.001626986;0.001456956;7;5;0.084442418;1.432841744;1.300712206;0.288900371;17.02857901
NAP;2008;Good;308;0.012013715;0.008971291;0.017523487;0.001414397;0.0018845;0.000892766;13;13;88.49201857;1.445714933;1.35799198;0.045284728;15.32043448
NAP;2008;Poor;216;0.011068963;0.010611449;0.011897512;0.001375668;0.001542868;0.001190141;23;21;66.26009258;3.075454774;2.014897765;0.507501123;53.44672296
NAP;2008;Good;41;0.013284124;-0.003524287;0.043723828;0.001522762;0.000951798;0.00215631;4;3;1.665053243;0.924491772;1.555682878;0;19.05062467
NAP;2008;Poor;10;0.012151017;0.013075962;0.010475959;0.001367018;0.001842528;0.000616115;9;5;89.56767;1.241541;1.671038;0;7.331277
NAP;2008;Good;792;0.012729701;0.016429092;0.006030176;0.001428695;0.000557822;0.00285414;29;23;92.89693212;1.476701463;1.446540578;0.11305101;13.09051542
NAP;2008;Good;501;0.00774473;0.008197559;0.00690509;0.001353909;0.00170151;0.001968206;16;16;90;2.82247191;0.596040719;0.786516854;9.771354688
NAP;2008;Poor;694;0.00657764;0.007248437;0.005333841;0.001412566;0.001826314;0.000953466;18;17;74.17690046;1.637309282;1.567517755;0.312441503;21.54333284
NAP;2008;Good;531;0.007515891;0.008335704;0.005995786;0.001528061;0.001772986;0.001256289;6;6;65.59508979;5.714918011;2.401122608;1.320287311;141.973727
NAP;2008;Good;450;0.007151765;0.007332007;0.006817557;0.001513372;0.002058052;0.000908989;5;3;89.68366383;2.056814605;1.962423941;0.047214353;10.39536141
NAP;2008;Good;726;0.006811252;0.008572368;0.003545772;0.001474457;0.002037131;0.000850108;14;14;31.88620499;1.219787856;1.252816338;0.200043095;20.84857938
NAP;2008;Good;409;0.006413641;0.006308253;0.006609053;0.001480083;0.001841618;0.001078921;22;20;46.21032095;1.956956264;1.593814279;0.32349813;31.89869417
NAP;2008;Poor;513;0.008512937;0.011682061;0.002636713;0.001372394;0.001042295;0.001738676;30;29;69.56741589;0.851418806;1.398056338;0.036680745;5.856464957
NAP;2008;Poor;603;0.008090579;0.00894378;0.006508565;0.001358661;0.000736477;0.002049045;45;33;0.095306305;0.878767295;0.973253014;0.15445376;9.484732923
NAP;2008;Poor;632;0.007843959;0.010307408;0.003276205;0.000913845;0.001765483;0.000961795;18;17;83.79066997;2.099378681;1.803899631;0.275011245;28.06709422
NAP;2008;Poor;992;0.007196511;0.009287061;0.00332019;0.001378251;0.0013102;0.001453761;29;25;0.9757052;1.566122;1.586406;0.2248204;23.40682
NAP;2008;Good;330;0.006371555;0.007359488;0.00453972;0.001438336;0.001912076;0.000912669;16;16;77.04652602;1.600159095;1.427728711;0.152306811;15.18069892
NAP;2008;Poor;486;0.007065177;0.006139534;0.008781514;0.001413208;0.001691129;0.001104823;24;20;0.80421;1.98423;2.484739;0.2948722;57.3249
NAP;2008;Poor;18;0.006809362;0.005620536;0.009013695;0.000614352;0.001739737;0.001097181;22;20;94.0545083;0.537519815;1.27449796;0.022918696;3.095170452
NAP;2008;Good;285;0.007425766;0.007584924;0.007130652;0.00146498;0.001753193;0.001145174;7;7;77.54986522;2.422963424;1.800608599;0.319317126;35.28997707
NAP;2008;Good;537;0.007163254;0.008315884;0.005026034;0.001457731;0.001928198;0.000935696;18;17;95.47851057;0.856282069;1.344105525;0.021183449;4.480892983
NAP;2009;Good;284;0.012131221;0.012447111;0.011727273;0.000846522;0.001096741;0.000543731;10;10;53.95060329;1.897876622;1.965950669;0.20617388;24.86937929
NAP;2009;Good;202;0.011879152;0.015684649;0.00701282;0.000921878;0.001271863;0.00049836;11;11;59.48346398;3.744903847;1.992719761;0.629189951;76.00109364
NAP;2009;Good;201;0.013284625;0.007168205;0.021106083;0.000894865;0.000621246;0.001510546;11;11;96.47424819;0.524541998;1.268518087;0;4.307718421
NAP;2008;Good;217;0.006580692;0.008213832;0.003552506;0.00139341;0.001809078;0.000932179;22;16;32.45886146;8.217550299;3.201331917;1.303754135;197.8162992
NAP;2009;Poor;112;0.012000204;0.014093439;0.009323451;0.000909498;0.001244785;0.000503764;12;10;72.99461335;1.056002922;0.947061499;0.109559025;0.291281301
NAP;2009;Good;374;0.01384297;-0.001235966;0.033125371;0.000885319;0.001072409;0.00065892;26;16;79.32311728;3.181812083;1.822682385;0.517526335;43.2251182
NAP;2009;Good;66;0.013248702;0.019806074;0.004863371;0.000950365;0.0012644;0.000570348;10;7;61.6204413;3.624158591;1.973061421;0.608845001;71.40411707
SAP;2009;Good;72;0.013515254;0.009808855;0.018254863;0.000855997;0.000991858;0.000691592;6;6;36.15731346;1.69321626;1.539190711;0.293967298;29.16270626
NAP;2008;Good;1177;0.006811669;0.007760711;0.005051944;0.001373203;0.001787058;0.000913985;16;15;83.00709765;3.008298257;1.806038524;0.505168899;43.36412521
NAP;2008;Good;387;0.006989424;0.009016137;0.003231471;0.001536439;0.001602273;0.00146339;5;5;55.1670124;2.386646608;1.888453843;0.276933246;56.70826604
NAP;2009;Poor;621;0.012225043;0.017184194;0.005883459;0.0008456;0.00100051;0.000658142;19;15;85.63953054;1.030051581;1.116386123;0.089706212;20.10888848
NAP;2009;Good;251;0.011388177;0.015357849;0.006311903;0.00087598;0.001035891;0.000682472;6;6;78.31689148;3.126837125;1.755140179;0.120797262;3.528509572
NAP;2009;Good;72;0.011881696;0.008789224;0.015836238;0.000879261;0.001172169;0.000524811;14;10;3.921568627;0.682352941;1.137345735;0;3.797413765
SAP;2009;Poor;470;0.011465871;0.016395042;0.005162624;0.000802959;0.00061568;0.001029586;22;22;4.005948226;0.72204182;1.144525644;0.018208856;10.65744477
NAP;2008;Poor;1112;0.006739075;0.008589513;0.003307974;0.001344827;0.001538709;0.001129693;20;19;0.4828291;2.622714;2.48605;0.4717333;58.0698
TPL;2008;Poor;770;0.007941792;0.005804272;0.011905204;0.001364432;0.001703716;0.000987958;10;10;5.080368;2.212026;1.98991;0.3674605;48.48605
NAP;2008;Good;663;0.006862233;0.008733087;0.003393277;0.001354625;0.001427911;0.001273307;22;22;0;35.36411843;7.459764548;6.374281927;1013.955972
NAP;2009;Good;378;0.012410946;-0.000505305;0.028927784;0.000860933;0.001089806;0.000583972;14;13;0;0.132068985;1.076429787;0;0.200807602
NAP;2008;Good;112;0.007624673;0.00634872;0.009990557;0.001370549;0.001772409;0.000924641;16;12;31.93091175;1.219474169;1.252155082;0.200027595;20.84107047
SAP;2009;Poor;95;0.013619213;0.013329704;0.013989426;0.000908673;0.000368175;0.001562734;2;2;0;0.3862623;2.765671;0;8.851961
SAP;2009;Good;391;0.011659904;0.012533839;0.010542349;0.00085705;0.001115597;0.000544182;9;9;10.70663812;0.423447537;0.743986149;0;3.581167175
SAP;2008;Poor;524;0.008059914;0.004919809;0.01388233;0.001372436;0.000741897;0.002072089;38;34;0;0.126522127;0.744034867;0;0.661050447
SAP;2009;Poor;12;0.010911568;0.015048952;0.005620831;0.000710455;0.001914849;0.000563117;5;2;90.42539224;0.984835554;1.407674441;0.049235213;6.269721486
NAP;2009;Poor;16;0.010896555;0.013928669;0.007019195;0.000724662;0.001937171;0.000567504;6;4;90.42539224;0.654469062;0.860101342;0.034198891;0.579117185
SAP;2008;Poor;527;0.007370572;0.008786592;0.004744973;0.001369763;0.001191853;0.001567173;38;27;21.27766184;0.582730849;1.278409219;0.052649852;6.428382994
SAP;2008;Poor;492;0.007439479;0.004851703;0.01223776;0.001323985;0.001109726;0.001561729;34;26;0;0.065151685;0.509771765;0;0.752078655
TPL;2008;Poor;687;0.007607369;0.007278588;0.008216999;0.001355772;0.000646755;0.002142506;35;35;0;0.358243953;0.848720414;0;2.728927401
SAP;2008;Good;793;0.007893708;0.006894986;0.009745549;0.001339356;0.001199107;0.001494979;29;26;89.78205658;0.849861201;1.358328888;0.03100821;11.78674682
NAP;2009;Good;1250;0.011221308;0.015121653;0.006233688;0.00082336;0.000747016;0.000915744;20;20;61.15032747;8.411953448;3.866314673;1.616559659;205.706385
SAP;2008;Poor;686;0.008858966;0.005134617;0.015764694;0.001432111;0.001754259;0.00107465;28;20;0;0.100342509;0.336833816;0;0.436260071
TPL;2008;Good;530;0.008413474;0.005649117;0.013539175;0.001344739;0.000766894;0.00153121;32;26;91.69299239;0.427470148;1.291277607;0.001986847;3.407949689
SAP;2009;Poor;383;0.010412323;0.014007029;0.005815542;0.000605222;0.001703944;0.000527778;22;20;92.21887396;0.740290889;1.821304657;0.001537468;5.754311655
NAP;2009;Poor;153;0.011447184;0.015100337;0.006775663;0.000815082;0.001026924;0.000558732;12;10;40.98464882;0.606637536;1.166944769;0.006935775;1.642308255
NAP;2008;Poor;666;0.007032448;0.006912208;0.0072554;0.001309216;0.001353354;0.00126024;23;22;0;0.272432798;1.315197441;0;12.70754353
TPL;2008;Good;829;0.007495946;0.0078149;0.006904538;0.001376031;0.001262034;0.001502524;27;26;31.36794496;0.884241928;1.21789355;0.01732185;2.110470513
NAP;2009;Poor;722;0.010821387;0.014117126;0.006606915;0.000830673;0.000811863;0.000853434;21;19;14.64476386;1.302970568;2.040531182;0.013689254;20.37718294
NAP;2009;Poor;2;0.010701429;0.011963818;0.009087132;0.000961668;0.000498806;0.00152178;3;2;27.31394986;5.669904404;3.104462907;0.860808674;87.67342021
TPL;2008;Good;615;0.007112733;0.005295286;0.010482664;0.001313522;0.001235861;0.001399696;28;24;85.20095282;0.679742537;1.730338192;0.025340834;10.79376745
TPL;2008;Good;946;0.006597638;0.007269452;0.005351953;0.001325403;0.000911363;0.001784827;33;29;90.61889251;0.726384365;1.117582968;0;13.33805052
NAP;2008;Poor;809;0.006574983;0.007300653;0.005229437;0.0013916;0.001275652;0.001520256;29;26;64.59474778;1.331947856;2.049648642;0.009446439;2.436628091
TPL;2008;Good;739;0.006359885;0.006926407;0.005309435;0.001362297;0.001412752;0.001306311;27;23;89.75864318;0.969341161;1.474290063;0.021743857;17.88146029
SAP;2009;Poor;584;0.012414527;0.006970745;0.019375838;0.000825095;0.000438476;0.001292944;28;27;29.31008326;1.565004222;1.446296191;0.279346135;28.85903408
NAP;2008;Good;461;0.006430361;0.007816028;0.003861043;0.00131731;0.001548202;0.00106111;18;18;72.97276618;2.226023819;1.985649748;0.357222885;38.8999043
TPL;2009;Poor;72;0.012782515;-0.00371917;0.033884277;0.00084026;0.000965094;0.000689197;25;16;29.31096475;1.565078836;1.446347711;0.279359209;28.86035876
TPL;2009;Poor;103;0.012090785;0.017470514;0.005211383;0.000919256;0.000711376;0.001170814;3;3;51.0163634;2.625307927;1.724430781;0.499314026;48.46673824
NAP;2009;Good;836;0.012104714;0.017140895;0.005664627;0.000828556;0.001057002;0.000552112;14;11;76.12750085;2.523341246;2.456009232;0.011303267;13.5356433
SPL;2008;Poor;391;0.006810374;0.005717104;0.008837527;0.001377859;0.00176544;0.000947794;16;16;0.087476495;0.307878237;1.08369966;0.028974646;4.464671239
SPL;2009;Poor;51;0.013955488;0.013919876;0.014001027;0.00086722;0.000910356;0.00081502;5;5;0.201040298;0.981149112;1.682774983;0.10496606;15.02157733
SPL;2009;Poor;484;0.012702125;0.013057104;0.01224819;0.000863973;0.001138352;0.000531945;11;11;48.2671737;1.984548271;1.584854262;0.325525874;30.01293519
SPL;2008;Poor;461;0.006304681;0.007776637;0.003575365;0.001349415;0.001384307;0.0013107;26;23;0.516919489;1.503114412;2.293789794;0.165952461;20.87663453
SPL;2009;Good;142;0.012318549;0.004944982;0.021747602;0.00085951;0.001120052;0.000544227;13;9;54.24601065;2.259959653;2.073789037;0.378570012;50.3540735
SPL;2008;Good;104;0.006648216;0.008352758;0.003487636;0.001464139;0.001887409;0.000994474;19;9;54.55255289;2.80677191;1.918132895;0.465729849;42.14530545
TPL;2008;Poor;55;0.006720283;0.008566578;0.003296864;0.001483134;0.001758572;0.001177504;7;7;0.045911549;0.944006387;1.571940272;0.084432458;10.50076957
SPL;2009;Poor;130;0.010056701;0.008646659;0.011859812;0.000850838;0.001027996;0.000636457;7;7;0.7668283;1.511668;2.058627;0.1954596;38.41337
SPL;2008;Poor;783;0.006655428;0.007441392;0.005198086;0.001382077;0.001573052;0.001170168;25;21;6.335181;1.232749;1.688;0.1991703;22.81602
SPL;2009;Poor;925;0.010465389;0.01304413;0.007167787;0.000876504;0.001169694;0.000521714;13;10;28.8734;1.505057;1.446318;0.2607688;28.84897
SPL;2009;Good;141;0.010512276;0.013075178;0.007234929;0.000826799;0.00094524;0.000683473;18;16;45.80256174;3.699987268;2.385413334;0.773306217;89.52785432
SPL;2008;Poor;63;0.007174855;0.009307362;0.003220737;0.001496543;0.001937869;0.001006843;11;9;1.554391;2.105444;1.726538;0.336061;39.75866
SPL;2008;Poor;15;0.006531407;0.008106642;0.00361059;0.001457379;0.001336885;0.001591079;5;5;0;0.8933054;4.346879;0.13947;52.52613
SPL;2009;Poor;218;0.010138417;0.012793338;0.006743401;0.00085535;0.00104432;0.000626675;19;15;5.087248;0.9134306;1.67631;0.1204714;21.07571
SPL;2008;Poor;573;0.006833794;0.008725359;0.003326435;0.001376403;0.00169718;0.001020464;26;18;2.710993;0.6474502;1.394357;0.04647955;12.70104
SPL;2009;Poor;404;0.011580765;0.01662504;0.005130326;0.000923717;0.001197557;0.000592341;7;7;0.13721565;0.696083446;1.544041377;0.020005021;18.18019383
SPL;2009;Poor;1103;0.013460162;0.01164694;0.015778846;0.000876824;0.001006318;0.000720122;25;17;0.741097;2.089807;2.534378;0.3202846;58.23684
SAP;2009;Poor;1036;0.012324727;-0.000612751;0.028868708;0.000861552;0.000533252;0.001258831;37;27;18.23783043;1.199965696;1.794017243;0.162241765;17.53644769
SPL;2009;Poor;204;0.012880526;0.008624755;0.018322652;0.000898233;0.001218282;0.00051094;12;10;5.046447;0.7016696;1.344524;0.006276676;19.81432
SPL;2009;Poor;514;0.012010196;0.014942569;0.008260384;0.000887817;0.00118395;0.000529465;9;9;0.465035463;1.332555365;1.996703056;0.13677036;31.44397864
TPL;2009;Good;214;0.01120262;0.01527799;0.005991184;0.000860023;0.001117719;0.000548184;14;12;75.3100206;2.994316847;2.050767422;0.52297509;48.0636294
SPL;2009;Poor;35;0.011787228;0.016771442;0.005413596;0.000886176;0.000821038;0.000965;4;4;4.430736;1.917359;1.898248;0.3116966;42.53669
SPL;2009;Poor;145;0.01285444;0.015978272;0.008859795;0.000905357;0.001231847;0.000510269;12;11;0.2335605;1.131709;2.086013;0.00963136;16.97437
CPL;2009;Poor;291;0.011926495;0.007684523;0.017350977;0.000858209;0.000759574;0.000977568;28;22;26.02382214;0.717528178;1.055564753;0.101091838;9.710798479
SPL;2008;Poor;482;0.007854083;0.008941378;0.00583801;0.00140702;0.001615611;0.001175565;22;21;0;0.135442768;0.982431513;0;3.285441297
SPL;2009;Poor;843;0.011792556;0.008640439;0.015823369;0.000852617;0.001053827;0.000609132;18;14;11.72282375;1.078880507;1.852435136;0.044169957;17.89652203
SPL;2009;Poor;32;0.011237743;0.013615144;0.008197609;0.000875845;0.001166115;0.000524587;11;10;0;0.4546254;1.336804217;0.047581703;7.805822787
SPL;2009;Poor;759;0.011860734;0.013354887;0.009950065;0.000837351;0.000963965;0.000684135;17;16;0.4443567;1.472666;1.925161;0.09737505;30.33759
SPL;2009;Good;533;0.009926074;0.008239408;0.012082923;0.000857339;0.001005585;0.000677946;31;16;16.52753068;0.541991697;1.650060272;0;7.21829585
SPL;2009;Poor;1140;0.010222337;0.011976955;0.007978595;0.000819703;0.000847633;0.000785905;21;18;0.972671254;0.490895023;1.115572415;0;3.381352051
SPL;2008;Poor;64;0.006576841;0.006151449;0.007365608;0.0014419;0.001909789;0.000922724;15;11;0;0.289708471;1.39503309;0;3.824796971
SPL;2009;Poor;931;0.01007675;0.008094382;0.012611731;0.000896016;0.00118389;0.000547659;15;13;0.001267077;0.625244229;1.329216406;0.046248312;7.908735271
SPL;2009;Poor;861;0.013103095;0.001486521;0.027957951;0.000852673;0.001032593;0.00063495;18;15;6.145488;1.174823;1.628007;0.1815563;21.79703
CPL;2009;Poor;119;0.010263462;0.007385587;0.013943585;0.00089182;0.001012303;0.000746023;19;18;0;0.314384888;1.461730517;0.002972391;10.43934388
SPL;2009;Poor;551;0.010114818;0.010842818;0.009183879;0.000829005;0.00106025;0.000549176;11;11;45.67446;1.196671;1.612636;0.179417;22.7146
SPL;2009;Poor;915;0.013394049;0.001812309;0.028204361;0.000858154;0.001113106;0.000549635;15;12;0;1.278332;2.577829;0;103.3598
SPL;2009;Poor;642;0.010105111;0.005952881;0.015414833;0.000904663;0.001225264;0.000516703;12;9;10.52241;2.346648;1.709938;0.2239238;55.96358
SPL;2009;Poor;638;0.011435285;0.002761562;0.022526929;0.00087671;0.001135827;0.00056315;13;13;0.5361866;2.53126;2.511321;0.4492129;61.72619
SAP;2009;Good;83;0.00973804;0.00840306;0.011445166;0.000840828;0.00080598;0.000882998;24;20;75.76285963;1.220866027;2.150396349;0;11.85668159
SPL;2009;Poor;703;0.010704854;0.00248216;0.021219739;0.000856349;0.001038631;0.000635768;27;15;22.03676105;1.855737705;2.193940476;0.029806259;10.31884612
SPL;2008;Poor;349;0.006360145;0.007684266;0.003904945;0.001480927;0.00176164;0.001169445;7;7;79.45172246;0.684133916;1.032861821;0;6.702030949
SPL;2008;Poor;302;0.006543713;0.00797558;0.003888729;0.001406168;0.001851764;0.00091173;17;15;15.22387;1.889102;1.944545;0.2792755;34.20164
TPL;2009;Good;547;0.010853914;0.013885489;0.006977245;0.000838971;0.000847966;0.000828086;19;19;54.50671387;3.577192736;2.122621386;0.748330368;57.49631159
SPL;2009;Poor;389;0.010070759;0.012308334;0.007209428;0.000825011;0.000896796;0.000738145;20;17;12.78059;1.986604;2.037406;0.03620565;5.871087
SAP;2009;Poor;565;0.013826888;-0.001266094;0.03312725;0.000894194;0.001209049;0.000513186;10;10;12.53945902;0.607839133;1.700195882;0.013974137;6.911172365
SPL;2008;Good;649;0.005990743;0.005965865;0.006036873;0.001396257;0.001824188;0.000921418;16;15;71.84010388;2.118328928;1.950124687;0.317283509;30.59424898
TPL;2009;Good;871;0.01409922;0.009303337;0.020232022;0.000837258;0.0006489;0.00106519;24;23;0.462184874;1.519887955;3.067289811;0.154061625;11.07890067
SPL;2009;Poor;201;0.012594667;0.009302783;0.016804209;0.000845539;0.000854832;0.000834294;59;19;14.10345394;1.408257986;1.657626968;0.190453827;18.10998012
WMT;2008;Good;80;0.006675203;0.008439218;0.003404349;0.001664911;0.001915619;0.001386723;5;5;67.23528492;2.435556642;2.007776481;0.3991616;38.64013841
WMT;2009;Good;53;0.012449466;0.016697463;0.00701728;0.000966079;3.78E-05;0.002089348;1;1;62.74653424;1.861262097;1.884395003;0.292419161;22.73310169
WMT;2008;Good;88;0.006162386;0.006913583;0.004769507;0.001649947;0.000780975;0.002614168;2;2;77.14243499;0.861258865;1.736957687;0.014775414;61.67323807
WMT;2008;Poor;14;0.007188403;0.009320368;0.003235289;0.001644648;-3.53E-05;0.003508766;1;1;29.3103164;1.565029473;1.446312418;0.279350209;28.85953044
WMT;2008;Good;120;0.007245073;0.009349578;0.003342877;0.001661146;0.002090648;0.001184565;6;6;67.93998922;2.63935002;2.069925566;0.393836281;46.94309081
WMT;2008;Good;48;0.006571288;0.006700441;0.006331812;0.001637798;0.001272952;0.002042636;3;3;70.39061405;2.46232106;1.823381122;0.440266683;45.34998982
WMT;2009;Poor;53;0.012686433;0.003113286;0.02492823;0.00098414;0.00129399;0.000609188;7;6;32.48149474;1.26617911;1.252821589;0.214124318;20.84915815
